FlightID,RouteID,FlightNumber,DepartureTime,ArrivalTime
F388,R5,FL388,2019-06-18 13:15:00,2019-06-18 14:45:00
F389,R2,FL389,2019-05-18 22:15:00,2019-05-19 00:50:00
F390,R3,FL390,2019-05-27 18:15:00,2019-05-28 19:00:00
F391,R3,FL391,2019-06-01 21:25:00,2019-06-02 19:00:00
F392,R3,FL392,2019-05-09 07:55:00,2019-05-09 13:25:00
F393,R3,FL393,2019-05-15 07:00:00,2019-05-15 19:15:00
F394,R3,FL394,2019-03-03 17:30:00,2019-03-04 01:35:00
F395,R3,FL395,2019-05-21 14:00:00,2019-05-21 19:00:00
F396,R1,FL396,2019-06-06 09:30:00,2019-06-06 12:20:00
F397,R3,FL397,2019-03-01 12:50:00,2019-03-01 19:15:00
F398,R4,FL398,2019-06-03 19:35:00,2019-06-03 21:55:00
F399,R1,FL399,2019-03-09 17:00:00,2019-03-09 19:45:00
F400,R2,FL400,2019-06-06 16:50:00,2019-06-07 05:35:00
F401,R1,FL401,2019-03-12 18:55:00,2019-03-13 10:45:00
F402,R3,FL402,2019-06-03 09:35:00,2019-06-04 12:35:00
F403,R3,FL403,2019-06-15 05:15:00,2019-06-16 07:40:00
F404,R1,FL404,2019-03-09 07:45:00,2019-03-09 10:40:00
F405,R3,FL405,2019-06-06 06:50:00,2019-06-07 07:40:00
F406,R2,FL406,2019-06-06 20:00:00,2019-06-07 04:39:59
F407,R3,FL407,2019-05-21 05:55:00,2019-05-22 07:40:00
F408,R1,FL408,2019-04-18 23:30:00,2019-04-19 02:20:00
F409,R3,FL409,2019-06-03 13:00:00,2019-06-03 19:15:00
F410,R3,FL410,2019-06-12 08:45:00,2019-06-12 19:15:00
F411,R3,FL411,2019-05-18 17:15:00,2019-05-19 19:15:00
F412,R2,FL412,2019-06-12 18:55:00,2019-06-13 11:59:59
F413,R3,FL413,2019-05-21 07:05:00,2019-05-22 04:25:00
F414,R3,FL414,2019-03-21 22:50:00,2019-03-22 04:25:00
F415,R1,FL415,2019-05-18 10:10:00,2019-05-18 13:00:00
F416,R2,FL416,2019-03-24 20:20:00,2019-03-25 22:10:00
F417,R2,FL417,2019-05-12 21:10:00,2019-05-13 09:20:00
F418,R3,FL418,2019-05-18 19:30:00,2019-05-19 12:34:59
F419,R3,FL419,2019-03-06 10:20:00,2019-03-06 18:50:00
F420,R3,FL420,2019-03-09 19:45:00,2019-03-10 18:50:00
F421,R3,FL421,2019-05-15 06:50:00,2019-05-15 16:10:00
F422,R2,FL422,2019-05-18 08:25:00,2019-05-18 16:20:00
F423,R5,FL423,2019-05-18 10:20:00,2019-05-18 11:50:00
F424,R1,FL424,2019-04-12 23:30:00,2019-04-13 02:20:00
F425,R4,FL425,2019-05-21 09:45:00,2019-05-21 12:00:00
F426,R3,FL426,2019-06-06 09:00:00,2019-06-06 19:00:00
F427,R1,FL427,2019-03-03 16:00:00,2019-03-03 18:35:00
F428,R3,FL428,2019-05-15 11:30:00,2019-05-15 19:15:00
F429,R1,FL429,2019-04-09 21:10:00,2019-04-10 00:05:00
F430,R2,FL430,2019-05-06 20:20:00,2019-05-07 22:40:00
F431,R1,FL431,2019-04-12 07:00:00,2019-04-12 09:40:00
F432,R3,FL432,2019-05-09 10:00:00,2019-05-09 21:00:00
F433,R2,FL433,2019-04-01 10:00:00,2019-04-02 05:25:00
F434,R1,FL434,2019-04-18 15:15:00,2019-04-18 18:10:00
F435,R1,FL435,2019-06-01 19:30:00,2019-06-01 22:15:00
F436,R3,FL436,2019-05-18 19:45:00,2019-05-19 19:00:00
F437,R3,FL437,2019-03-03 07:10:00,2019-03-03 16:10:00
F438,R3,FL438,2019-04-21 14:40:00,2019-04-21 17:50:00
F439,R3,FL439,2019-04-09 12:50:00,2019-04-09 19:15:00
F440,R3,FL440,2019-06-06 10:35:00,2019-06-06 19:14:59
F441,R1,FL441,2019-04-21 21:05:00,2019-04-21 23:55:00
F442,R2,FL442,2019-05-12 08:25:00,2019-05-12 20:45:00
F443,R3,FL443,2019-05-18 06:50:00,2019-05-18 12:10:00
F444,R1,FL444,2019-03-15 08:15:00,2019-03-15 12:15:00
F445,R2,FL445,2019-06-09 18:55:00,2019-06-10 04:40:00
F446,R1,FL446,2019-04-06 18:25:00,2019-04-06 21:20:00
F447,R3,FL447,2019-06-24 16:55:00,2019-06-25 19:15:00
F448,R4,FL448,2019-06-01 09:45:00,2019-06-01 12:00:00
F449,R2,FL449,2019-05-15 18:55:00,2019-05-16 04:40:00
F450,R2,FL450,2019-04-01 18:55:00,2019-04-02 19:50:00
F451,R3,FL451,2019-06-09 07:05:00,2019-06-09 19:00:00
F452,R3,FL452,2019-06-01 10:55:00,2019-06-01 19:15:00
F453,R3,FL453,2019-06-27 19:10:00,2019-06-28 12:35:00
F454,R1,FL454,2019-04-18 11:40:00,2019-04-18 14:30:00
F455,R3,FL455,2019-06-06 05:05:00,2019-06-06 12:10:00
F456,R3,FL456,2019-05-18 22:00:00,2019-05-19 19:15:00
F457,R3,FL457,2019-04-03 14:00:00,2019-04-03 19:00:00
F458,R4,FL458,2019-06-27 11:35:00,2019-06-27 14:00:00
F459,R2,FL459,2019-05-18 21:00:00,2019-05-19 02:15:00
F460,R3,FL460,2019-06-15 10:20:00,2019-06-16 01:30:00
F461,R3,FL461,2019-06-03 07:30:00,2019-06-03 19:15:00
F462,R1,FL462,2019-05-01 19:50:00,2019-05-01 22:50:00
F463,R3,FL463,2019-04-24 17:55:00,2019-04-24 22:50:00
F464,R1,FL464,2019-03-09 06:00:00,2019-03-09 08:45:00
F465,R2,FL465,2019-06-15 14:55:00,2019-06-15 17:25:00
F466,R2,FL466,2019-05-12 18:55:00,2019-05-13 04:40:00
F467,R2,FL467,2019-03-06 17:15:00,2019-03-06 19:55:00
F468,R3,FL468,2019-06-09 19:00:00,2019-06-10 01:30:00
F469,R3,FL469,2019-03-03 16:45:00,2019-03-03 22:15:00
F470,R1,FL470,2019-05-03 07:00:00,2019-05-03 09:40:00
F471,R3,FL471,2019-03-21 18:20:00,2019-03-23 04:25:00
F472,R3,FL472,2019-06-03 03:50:00,2019-06-03 19:15:00
F473,R3,FL473,2019-06-24 16:00:00,2019-06-25 01:30:00
F474,R3,FL474,2019-03-06 22:20:00,2019-03-07 04:25:00
F475,R1,FL475,2019-03-09 16:10:00,2019-03-09 18:50:00
F476,R3,FL476,2019-03-03 07:00:00,2019-03-03 12:50:00
F477,R1,FL477,2019-06-03 19:30:00,2019-06-03 22:15:00
F478,R2,FL478,2019-05-18 16:30:00,2019-05-19 19:50:00
F479,R1,FL479,2019-04-03 08:20:00,2019-04-03 11:20:00
F480,R3,FL480,2019-05-21 06:05:00,2019-05-21 11:20:00
F481,R2,FL481,2019-06-12 20:00:00,2019-06-13 12:00:00
F482,R3,FL482,2019-05-18 14:00:00,2019-05-18 21:00:00
F483,R2,FL483,2019-05-24 08:35:00,2019-05-24 17:14:59
F484,R3,FL484,2019-05-09 10:00:00,2019-05-09 19:00:00
F485,R2,FL485,2019-04-21 22:20:00,2019-04-22 00:40:00
F486,R4,FL486,2019-03-06 05:15:00,2019-03-06 07:35:00
F487,R1,FL487,2019-03-01 08:55:00,2019-03-01 15:15:00
F488,R2,FL488,2019-05-18 19:20:00,2019-05-18 23:45:00
F489,R4,FL489,2019-06-01 13:15:00,2019-06-01 15:35:00
F490,R1,FL490,2019-03-18 11:05:00,2019-03-18 22:10:00
F491,R1,FL491,2019-03-01 05:50:00,2019-03-01 22:45:00
F492,R3,FL492,2019-04-01 22:50:00,2019-04-02 12:35:00
F493,R3,FL493,2019-03-06 05:55:00,2019-03-07 07:40:00
F494,R3,FL494,2019-06-06 08:35:00,2019-06-06 22:30:00
F495,R3,FL495,2019-03-21 17:45:00,2019-03-21 23:00:00
F496,R2,FL496,2019-05-06 14:05:00,2019-05-07 09:20:00
F497,R3,FL497,2019-06-06 20:55:00,2019-06-07 04:25:00
F498,R3,FL498,2019-04-01 10:00:00,2019-04-01 19:00:00
F499,R2,FL499,2019-05-15 20:20:00,2019-05-16 20:20:00
F500,R3,FL500,2019-06-12 18:25:00,2019-06-13 12:35:00
F501,R1,FL501,2019-06-09 07:10:00,2019-06-09 10:05:00
F502,R5,FL502,2019-03-27 20:05:00,2019-03-27 21:35:00
F503,R3,FL503,2019-05-18 07:05:00,2019-05-19 04:25:00
F504,R3,FL504,2019-06-06 13:00:00,2019-06-06 19:15:00
F505,R3,FL505,2019-03-03 13:55:00,2019-03-04 04:25:00
F506,R5,FL506,2019-05-27 21:05:00,2019-05-27 22:25:00
F507,R3,FL507,2019-03-09 06:50:00,2019-03-09 19:45:00
F508,R4,FL508,2019-05-09 05:15:00,2019-05-09 07:40:00
F509,R2,FL509,2019-05-21 20:20:00,2019-05-22 18:50:00
F510,R3,FL510,2019-06-01 05:30:00,2019-06-02 04:25:00
F511,R1,FL511,2019-03-01 07:00:00,2019-03-01 12:25:00
F512,R5,FL512,2019-03-09 08:50:00,2019-03-09 10:15:00
F513,R1,FL513,2019-03-21 08:55:00,2019-03-21 16:10:00
F514,R2,FL514,2019-05-06 08:25:00,2019-05-06 20:45:00
F515,R3,FL515,2019-06-27 13:15:00,2019-06-28 09:25:00
F516,R3,FL516,2019-03-03 22:00:00,2019-03-04 19:15:00
F517,R4,FL517,2019-05-27 07:05:00,2019-05-27 09:20:00
F518,R3,FL518,2019-05-15 08:30:00,2019-05-15 19:00:00
F519,R3,FL519,2019-03-21 11:30:00,2019-03-22 01:35:00
F520,R1,FL520,2019-04-27 04:00:00,2019-04-27 06:50:00
F521,R3,FL521,2019-03-03 04:55:00,2019-03-03 21:20:00
F522,R3,FL522,2019-04-21 06:05:00,2019-04-21 11:20:00
F523,R3,FL523,2019-05-27 16:45:00,2019-05-28 06:35:00
F524,R4,FL524,2019-05-21 08:20:00,2019-05-21 10:35:00
F525,R1,FL525,2019-03-21 08:00:00,2019-03-21 15:15:00
F526,R2,FL526,2019-05-01 05:50:00,2019-05-02 08:55:00
F527,R3,FL527,2019-05-27 09:00:00,2019-05-28 12:35:00
F528,R3,FL528,2019-05-27 14:00:00,2019-05-27 19:00:00
F529,R1,FL529,2019-05-24 11:40:00,2019-05-24 14:30:00
F530,R3,FL530,2019-04-24 05:10:00,2019-04-24 08:00:00
F531,R2,FL531,2019-05-06 10:00:00,2019-05-07 01:20:00
F532,R3,FL532,2019-06-15 17:40:00,2019-06-15 23:00:00
F533,R3,FL533,2019-06-06 18:15:00,2019-06-07 04:25:00
F534,R2,FL534,2019-03-24 08:25:00,2019-03-25 12:00:00
F535,R2,FL535,2019-05-06 09:35:00,2019-05-06 19:10:00
F536,R2,FL536,2019-05-09 14:05:00,2019-05-10 18:15:00
F537,R1,FL537,2019-03-06 21:25:00,2019-03-07 11:25:00
F538,R4,FL538,2019-03-01 09:30:00,2019-03-01 12:05:00
F539,R1,FL539,2019-04-06 15:15:00,2019-04-06 18:10:00
F540,R2,FL540,2019-04-01 04:40:00,2019-04-01 07:15:00
F541,R2,FL541,2019-05-18 17:35:00,2019-05-18 22:15:00
F542,R2,FL542,2019-04-24 14:15:00,2019-04-24 16:45:00
F543,R3,FL543,2019-03-06 08:00:00,2019-03-06 19:15:00
F544,R2,FL544,2019-03-24 08:25:00,2019-03-24 16:20:00
F545,R2,FL545,2019-03-24 09:55:00,2019-03-24 18:45:00
F546,R5,FL546,2019-03-09 06:20:00,2019-03-09 07:45:00
F547,R3,FL547,2019-06-24 20:55:00,2019-06-25 12:35:00
F548,R2,FL548,2019-06-12 06:55:00,2019-06-12 09:30:00
F549,R1,FL549,2019-06-01 07:45:00,2019-06-01 10:40:00
F550,R2,FL550,2019-05-21 07:00:00,2019-05-21 20:25:00
F551,R3,FL551,2019-04-24 07:35:00,2019-04-24 12:10:00
F552,R3,FL552,2019-03-03 09:55:00,2019-03-04 04:25:00
F553,R4,FL553,2019-03-21 07:05:00,2019-03-21 09:20:00
F554,R3,FL554,2019-03-09 05:00:00,2019-03-10 19:15:00
F555,R1,FL555,2019-06-15 18:55:00,2019-06-15 22:00:00
F556,R2,FL556,2019-04-01 17:00:00,2019-04-02 18:50:00
F557,R3,FL557,2019-05-09 14:40:00,2019-05-09 17:50:00
F558,R1,FL558,2019-06-09 13:20:00,2019-06-09 16:10:00
F559,R2,FL559,2019-05-06 09:35:00,2019-05-06 21:05:00
F560,R2,FL560,2019-05-15 17:00:00,2019-05-15 23:35:00
F561,R2,FL561,2019-05-09 06:30:00,2019-05-10 10:05:00
F562,R2,FL562,2019-04-12 20:20:00,2019-04-12 22:55:00
F563,R3,FL563,2019-06-15 18:00:00,2019-06-16 01:30:00
F564,R3,FL564,2019-04-18 11:00:00,2019-04-18 14:15:00
F565,R2,FL565,2019-06-12 09:35:00,2019-06-12 19:10:00
F566,R3,FL566,2019-06-01 13:00:00,2019-06-02 01:30:00
F567,R3,FL567,2019-03-06 07:30:00,2019-03-06 18:50:00
F568,R1,FL568,2019-05-21 07:10:00,2019-05-21 10:10:00
F569,R2,FL569,2019-06-21 20:20:00,2019-06-21 22:55:00
F570,R5,FL570,2019-03-03 02:55:00,2019-03-03 04:25:00
F571,R2,FL571,2019-05-18 17:00:00,2019-05-19 19:10:00
F572,R3,FL572,2019-04-06 17:55:00,2019-04-06 22:50:00
F573,R1,FL573,2019-03-03 21:10:00,2019-03-03 23:55:00
F574,R2,FL574,2019-03-24 13:55:00,2019-03-24 22:34:59
F575,R3,FL575,2019-05-27 05:05:00,2019-05-27 12:10:00
F576,R1,FL576,2019-03-09 21:10:00,2019-03-09 23:55:00
F577,R3,FL577,2019-06-01 06:50:00,2019-06-02 07:40:00
F578,R2,FL578,2019-03-01 22:20:00,2019-03-02 00:40:00
F579,R3,FL579,2019-06-15 08:00:00,2019-06-15 19:00:00
F580,R3,FL580,2019-06-15 10:35:00,2019-06-15 19:35:00
F581,R1,FL581,2019-04-21 11:10:00,2019-04-21 14:05:00
F582,R3,FL582,2019-05-15 18:05:00,2019-05-15 21:10:00
F583,R2,FL583,2019-04-24 10:20:00,2019-04-24 12:55:00
F584,R3,FL584,2019-05-18 06:00:00,2019-05-18 19:00:00
F585,R5,FL585,2019-04-03 02:55:00,2019-04-03 04:20:00
F586,R3,FL586,2019-06-15 08:35:00,2019-06-15 16:10:00
F587,R1,FL587,2019-05-18 07:00:00,2019-05-18 09:40:00
F588,R2,FL588,2019-03-24 21:10:00,2019-03-25 10:05:00
F589,R3,FL589,2019-05-09 23:05:00,2019-05-11 04:25:00
F590,R1,FL590,2019-03-15 05:45:00,2019-03-15 10:45:00
F591,R2,FL591,2019-05-15 20:00:00,2019-05-16 04:39:59
F592,R1,FL592,2019-06-01 07:10:00,2019-06-01 10:10:00
F593,R1,FL593,2019-04-21 07:10:00,2019-04-21 10:10:00
F594,R1,FL594,2019-05-18 10:00:00,2019-05-18 12:45:00
F595,R2,FL595,2019-05-09 16:30:00,2019-05-10 04:40:00
F596,R4,FL596,2019-05-21 19:35:00,2019-05-21 21:55:00
F597,R1,FL597,2019-03-21 10:20:00,2019-03-21 18:15:00
F598,R5,FL598,2019-03-06 09:40:00,2019-03-07 15:15:00
F599,R3,FL599,2019-06-01 09:40:00,2019-06-02 12:35:00
F600,R3,FL600,2019-04-06 20:40:00,2019-04-07 09:25:00
F601,R3,FL601,2019-05-18 11:40:00,2019-05-18 19:15:00
F602,R2,FL602,2019-04-15 17:10:00,2019-04-15 19:40:00
F603,R3,FL603,2019-05-27 07:30:00,2019-05-27 19:15:00
F604,R1,FL604,2019-03-15 08:00:00,2019-03-16 07:40:00
F605,R3,FL605,2019-06-01 14:35:00,2019-06-02 04:25:00
F606,R1,FL606,2019-03-21 22:00:00,2019-03-22 10:50:00
F607,R2,FL607,2019-05-09 08:25:00,2019-05-09 18:15:00
F608,R2,FL608,2019-04-01 19:55:00,2019-04-01 22:25:00
F609,R2,FL609,2019-05-01 14:05:00,2019-05-02 12:00:00
F610,R3,FL610,2019-05-09 02:15:00,2019-05-10 04:25:00
F611,R1,FL611,2019-05-01 21:10:00,2019-05-02 00:05:00
F612,R3,FL612,2019-03-21 23:00:00,2019-03-22 19:15:00
F613,R3,FL613,2019-06-15 22:50:00,2019-06-16 19:00:00
F614,R3,FL614,2019-03-27 17:30:00,2019-03-28 04:25:00
F615,R2,FL615,2019-04-06 17:10:00,2019-04-06 19:40:00
F616,R3,FL616,2019-05-09 21:50:00,2019-05-10 19:00:00
F617,R2,FL617,2019-05-27 20:20:00,2019-05-27 22:55:00
F618,R3,FL618,2019-03-27 23:05:00,2019-03-28 19:45:00
F619,R1,FL619,2019-05-03 04:55:00,2019-05-03 07:45:00
F620,R3,FL620,2019-05-01 19:00:00,2019-05-02 01:30:00
F621,R1,FL621,2019-03-12 17:25:00,2019-03-13 23:25:00
F622,R1,FL622,2019-03-15 08:15:00,2019-03-15 21:25:00
F623,R1,FL623,2019-06-15 21:10:00,2019-06-16 00:05:00
F624,R2,FL624,2019-06-06 20:25:00,2019-06-07 14:25:00
F625,R3,FL625,2019-03-06 14:20:00,2019-03-06 22:20:00
F626,R1,FL626,2019-03-12 22:55:00,2019-03-13 07:40:00
F627,R2,FL627,2019-05-06 09:35:00,2019-05-06 22:05:00
F628,R1,FL628,2019-03-12 21:25:00,2019-03-13 10:45:00
F629,R1,FL629,2019-03-15 22:55:00,2019-03-16 05:05:00
F630,R2,FL630,2019-05-18 21:10:00,2019-05-19 04:40:00
F631,R1,FL631,2019-03-01 17:00:00,2019-03-02 12:15:00
F632,R2,FL632,2019-05-06 17:15:00,2019-05-06 19:50:00
F633,R2,FL633,2019-06-06 22:40:00,2019-06-07 10:40:00
F634,R1,FL634,2019-05-01 08:20:00,2019-05-01 11:20:00
F635,R1,FL635,2019-05-03 21:00:00,2019-05-03 23:50:00
F636,R5,FL636,2019-03-03 21:20:00,2019-03-03 22:45:00
F637,R3,FL637,2019-03-21 19:45:00,2019-03-22 18:50:00
F638,R1,FL638,2019-04-27 13:20:00,2019-04-27 16:10:00
F639,R3,FL639,2019-05-27 20:55:00,2019-05-28 19:00:00
F640,R4,FL640,2019-06-15 11:40:00,2019-06-15 13:55:00
F641,R2,FL641,2019-05-21 14:05:00,2019-05-21 19:50:00
F642,R1,FL642,2019-04-21 09:45:00,2019-04-21 12:35:00
F643,R2,FL643,2019-06-12 14:05:00,2019-06-12 23:35:00
F644,R3,FL644,2019-05-21 19:30:00,2019-05-22 04:24:59
F645,R2,FL645,2019-05-18 17:00:00,2019-05-19 10:45:00
F646,R1,FL646,2019-05-24 20:00:00,2019-05-24 22:50:00
F647,R3,FL647,2019-03-27 21:30:00,2019-03-28 19:15:00
F648,R3,FL648,2019-03-06 08:25:00,2019-03-06 21:00:00
F649,R5,FL649,2019-06-21 06:25:00,2019-06-21 07:55:00
F650,R4,FL650,2019-06-12 11:40:00,2019-06-12 13:55:00
F651,R2,FL651,2019-04-09 19:55:00,2019-04-09 23:50:00
F652,R1,FL652,2019-03-03 06:10:00,2019-03-03 08:55:00
F653,R1,FL653,2019-03-06 05:45:00,2019-03-06 13:15:00
F654,R3,FL654,2019-05-27 19:15:00,2019-05-28 12:34:59
F655,R5,FL655,2019-06-09 12:00:00,2019-06-09 13:30:00
F656,R5,FL656,2019-05-03 13:15:00,2019-05-03 14:45:00
F657,R2,FL657,2019-03-24 16:45:00,2019-03-25 23:15:00
F658,R1,FL658,2019-03-01 05:45:00,2019-03-01 10:45:00
F659,R3,FL659,2019-05-15 08:00:00,2019-05-15 19:15:00
F660,R1,FL660,2019-06-24 09:45:00,2019-06-24 12:35:00
F661,R3,FL661,2019-04-09 17:30:00,2019-04-10 12:35:00
F662,R3,FL662,2019-03-27 21:50:00,2019-03-28 04:25:00
F663,R3,FL663,2019-06-09 11:30:00,2019-06-09 19:00:00
F664,R4,FL664,2019-06-09 08:20:00,2019-06-09 10:35:00
F665,R1,FL665,2019-04-24 11:10:00,2019-04-24 13:55:00
F666,R2,FL666,2019-05-18 16:50:00,2019-05-19 05:35:00
F667,R1,FL667,2019-04-27 21:00:00,2019-04-27 23:50:00
F668,R3,FL668,2019-03-03 16:40:00,2019-03-04 19:15:00
F669,R2,FL669,2019-05-18 21:10:00,2019-05-19 10:05:00
F670,R5,FL670,2019-06-12 09:10:00,2019-06-12 10:40:00
F671,R3,FL671,2019-06-03 19:45:00,2019-06-04 04:24:59
F672,R3,FL672,2019-05-21 07:00:00,2019-05-21 21:00:00
F673,R3,FL673,2019-03-21 19:45:00,2019-03-22 19:15:00
F674,R3,FL674,2019-06-06 13:20:00,2019-06-07 19:15:00
F675,R2,FL675,2019-05-09 06:30:00,2019-05-10 04:40:00
F676,R2,FL676,2019-05-18 08:10:00,2019-05-18 13:00:00
F677,R1,FL677,2019-06-18 20:55:00,2019-06-18 23:40:00
F678,R3,FL678,2019-06-15 05:30:00,2019-06-15 19:00:00
F679,R2,FL679,2019-05-15 20:25:00,2019-05-16 09:45:00
F680,R4,FL680,2019-05-03 13:15:00,2019-05-03 15:35:00
F681,R3,FL681,2019-05-18 07:05:00,2019-05-18 19:00:00
F682,R3,FL682,2019-05-15 17:05:00,2019-05-15 22:15:00
F683,R2,FL683,2019-05-09 06:30:00,2019-05-09 18:15:00
F684,R3,FL684,2019-06-01 14:35:00,2019-06-02 04:25:00
F685,R1,FL685,2019-05-27 21:15:00,2019-05-28 00:15:00
F686,R3,FL686,2019-06-12 07:25:00,2019-06-12 13:35:00
F687,R4,FL687,2019-03-15 05:15:00,2019-03-15 07:35:00
F688,R3,FL688,2019-06-01 08:30:00,2019-06-01 19:15:00
F689,R4,FL689,2019-03-21 11:40:00,2019-03-21 13:55:00
F690,R1,FL690,2019-06-18 18:25:00,2019-06-18 21:20:00
F691,R5,FL691,2019-04-03 19:35:00,2019-04-03 21:05:00
F692,R3,FL692,2019-06-27 14:55:00,2019-06-27 22:30:00
F693,R2,FL693,2019-03-24 20:20:00,2019-03-25 22:55:00
F694,R1,FL694,2019-03-03 05:25:00,2019-03-03 10:10:00
F695,R2,FL695,2019-05-12 17:00:00,2019-05-13 14:25:00
F696,R3,FL696,2019-05-27 07:35:00,2019-05-27 16:10:00
F697,R3,FL697,2019-04-09 17:00:00,2019-04-10 01:30:00
F698,R4,FL698,2019-03-18 13:20:00,2019-03-18 15:35:00
F699,R3,FL699,2019-06-15 12:50:00,2019-06-16 01:30:00
F700,R3,FL700,2019-05-27 20:00:00,2019-05-28 04:24:59
F701,R2,FL701,2019-05-09 16:50:00,2019-05-10 18:30:00
F702,R1,FL702,2019-05-06 10:00:00,2019-05-06 12:45:00
F703,R3,FL703,2019-05-01 23:05:00,2019-05-03 04:25:00
F704,R2,FL704,2019-03-24 20:25:00,2019-03-24 23:05:00
F705,R1,FL705,2019-05-03 11:40:00,2019-05-03 14:30:00
F706,R4,FL706,2019-03-21 17:45:00,2019-03-21 20:05:00
F707,R2,FL707,2019-05-21 10:20:00,2019-05-21 17:35:00
F708,R2,FL708,2019-05-09 08:25:00,2019-05-10 04:40:00
F709,R3,FL709,2019-03-21 07:30:00,2019-03-21 19:15:00
F710,R1,FL710,2019-06-15 17:00:00,2019-06-15 19:35:00
F711,R3,FL711,2019-06-01 07:30:00,2019-06-01 21:00:00
F712,R5,FL712,2019-05-12 05:45:00,2019-05-12 07:15:00
F713,R3,FL713,2019-03-27 19:10:00,2019-03-28 19:45:00
F714,R2,FL714,2019-03-24 19:45:00,2019-03-25 16:20:00
F715,R2,FL715,2019-03-18 05:30:00,2019-03-18 08:20:00
F716,R3,FL716,2019-04-01 07:35:00,2019-04-01 12:10:00
F717,R4,FL717,2019-03-27 05:15:00,2019-03-27 07:35:00
F718,R3,FL718,2019-03-21 07:30:00,2019-03-21 19:15:00
F719,R5,FL719,2019-06-12 16:55:00,2019-06-12 18:25:00
F720,R2,FL720,2019-03-24 20:20:00,2019-03-25 09:10:00
F721,R3,FL721,2019-03-21 18:20:00,2019-03-22 18:50:00
F722,R3,FL722,2019-06-15 07:30:00,2019-06-15 19:00:00
F723,R2,FL723,2019-05-18 06:20:00,2019-05-18 10:20:00
F724,R3,FL724,2019-04-06 08:00:00,2019-04-06 19:00:00
F725,R3,FL725,2019-05-15 02:00:00,2019-05-15 07:25:00
F726,R2,FL726,2019-04-18 17:15:00,2019-04-18 19:50:00
F727,R3,FL727,2019-06-01 14:25:00,2019-06-01 19:35:00
F728,R3,FL728,2019-03-21 18:15:00,2019-03-22 04:25:00
F729,R3,FL729,2019-06-12 09:40:00,2019-06-13 12:35:00
F730,R5,FL730,2019-03-06 15:45:00,2019-03-06 23:00:00
F731,R3,FL731,2019-05-21 12:50:00,2019-05-21 20:59:59
F732,R1,FL732,2019-04-03 15:15:00,2019-04-03 18:10:00
F733,R2,FL733,2019-04-15 15:05:00,2019-04-15 20:20:00
F734,R4,FL734,2019-05-12 17:45:00,2019-05-12 20:05:00
F735,R5,FL735,2019-06-24 07:05:00,2019-06-24 08:30:00
F736,R2,FL736,2019-05-09 08:10:00,2019-05-09 13:00:00
F737,R2,FL737,2019-06-01 22:20:00,2019-06-02 00:40:00
F738,R2,FL738,2019-04-27 22:20:00,2019-04-28 00:40:00
F739,R3,FL739,2019-05-27 09:45:00,2019-05-27 23:00:00
F740,R2,FL740,2019-06-09 21:10:00,2019-06-10 16:20:00
F741,R2,FL741,2019-05-15 21:10:00,2019-05-16 19:50:00
F742,R2,FL742,2019-05-06 21:10:00,2019-05-07 12:00:00
F743,R3,FL743,2019-06-01 21:25:00,2019-06-02 12:35:00
F744,R3,FL744,2019-06-12 05:30:00,2019-06-12 12:35:00
F745,R5,FL745,2019-06-09 02:55:00,2019-06-09 04:20:00
F746,R1,FL746,2019-03-09 21:20:00,2019-03-10 00:15:00
F747,R3,FL747,2019-03-06 07:30:00,2019-03-06 15:30:00
F748,R1,FL748,2019-04-18 11:10:00,2019-04-18 13:55:00
F749,R3,FL749,2019-05-15 10:35:00,2019-05-16 01:30:00
F750,R5,FL750,2019-06-27 10:20:00,2019-06-27 11:50:00
F751,R3,FL751,2019-06-01 09:15:00,2019-06-02 01:30:00
F752,R1,FL752,2019-06-27 09:30:00,2019-06-27 12:20:00
F753,R3,FL753,2019-05-27 16:00:00,2019-05-27 21:00:00
F754,R3,FL754,2019-06-01 21:00:00,2019-06-02 19:15:00
F755,R3,FL755,2019-06-09 07:55:00,2019-06-09 13:25:00
F756,R3,FL756,2019-04-27 07:35:00,2019-04-27 16:10:00
F757,R3,FL757,2019-05-18 03:50:00,2019-05-18 19:15:00
F758,R2,FL758,2019-03-24 21:10:00,2019-03-25 18:10:00
F759,R3,FL759,2019-06-03 05:30:00,2019-06-03 19:00:00
F760,R1,FL760,2019-06-24 13:00:00,2019-06-24 15:50:00
F761,R3,FL761,2019-03-03 04:45:00,2019-03-03 11:30:00
F762,R5,FL762,2019-06-18 08:45:00,2019-06-18 10:15:00
F763,R3,FL763,2019-06-24 10:20:00,2019-06-24 18:59:59
F764,R5,FL764,2019-06-03 05:45:00,2019-06-03 07:15:00
F765,R1,FL765,2019-04-09 10:10:00,2019-04-09 13:00:00
F766,R2,FL766,2019-05-27 10:20:00,2019-05-27 12:55:00
F767,R2,FL767,2019-05-09 19:00:00,2019-05-10 11:04:59
F768,R3,FL768,2019-05-21 19:10:00,2019-05-22 19:00:00
F769,R2,FL769,2019-06-06 20:20:00,2019-06-07 23:25:00
F770,R2,FL770,2019-05-09 07:10:00,2019-05-09 23:25:00
F771,R3,FL771,2019-05-06 13:00:00,2019-05-07 04:25:00
F772,R1,FL772,2019-05-21 09:30:00,2019-05-21 12:20:00
F773,R3,FL773,2019-03-03 17:00:00,2019-03-04 01:35:00
F774,R3,FL774,2019-06-09 11:40:00,2019-06-10 01:30:00
F775,R1,FL775,2019-03-21 07:00:00,2019-03-21 09:40:00
